name,year,selling_price,km_driven,mileage (kmpl),engine (CC),seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,max_power (bhp)
Maruti Swift AMT ZDI,2018.0,670000.0,90000.0,28.4,1248.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,74.0
Nissan Sunny Diesel XL,2012.0,220000.0,110000.0,21.64,1461.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,84.8
Ford Figo Diesel Celebration Edition,2013.0,250000.0,25000.0,20.0,1399.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,68.1
Maruti Swift Dzire VDi,2009.0,229999.0,90000.0,19.3,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73.9
Maruti Swift Dzire VDi,2009.0,229999.0,164000.0,19.3,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73.9
Honda Amaze EX i-Vtech,2013.0,300000.0,120000.0,18.0,1198.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,86.7
Maruti A-Star Vxi,2010.0,165000.0,66000.0,19.0,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,66.1
Tata New Safari DICOR 2.2 EX 4x4 BS IV,2010.0,295000.0,250000.0,13.93,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,138.0
Hyundai Verna 1.6 CRDI,2011.0,360000.0,157000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.3
Hyundai Verna 1.6 CRDI,2011.0,380000.0,157000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.3
Renault KWID 1.0 RXT 02 Anniversary Edition,2017.0,300000.0,35000.0,23.01,999.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.0
Datsun GO Plus T BSIV,2016.0,325000.0,70000.0,19.44,1198.0,7.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.0
Tata Manza Aqua Quadrajet BS IV,2010.0,160000.0,30000.0,21.12,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.8
Mahindra Bolero Power Plus SLE,2018.0,630000.0,40000.0,16.5,1493.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,70.0
Maruti Swift VXI,2020.0,600000.0,5000.0,21.21,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Maruti Alto 800 VXI,2014.0,229999.0,30000.0,22.74,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,47.3
Maruti Swift ZDi,2014.0,440000.0,70000.0,22.9,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74.0
Chevrolet Spark 1.0 LT,2007.0,90000.0,60000.0,18.0,995.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,62.0
Maruti Ciaz VDI SHVS,2017.0,750000.0,60000.0,28.09,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Honda City V MT,2012.0,330000.0,80000.0,16.8,1497.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,116.3
Maruti Ciaz ZDi Plus SHVS,2016.0,715000.0,70000.0,28.09,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.5
Skoda Fabia 1.2 TDI Active Plus,2013.0,250000.0,150000.0,20.86,1199.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,75.0
Maruti Zen Estilo 1.1 LX BSIII,2007.0,120000.0,150000.0,18.2,1061.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,64.0
Skoda Rapid 1.5 TDI AT Style BSIV,2017.0,850000.0,35000.0,21.72,1498.0,5.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,108.6
Hyundai Xcent 1.2 CRDi E Plus,2018.0,450000.0,48000.0,25.4,1186.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.97
Volkswagen Polo Diesel Trendline 1.2L,2012.0,240000.0,200000.0,22.07,1199.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.9
Hyundai Santro GLS I - Euro I,2000.0,30000.0,90000.0,,,,0,0,0,1,0,1,0,0,0,0,1,0,1,0,
Maruti Swift Dzire VDI,2015.0,600000.0,135000.0,26.59,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Chevrolet Enjoy 1.3 TCDi LS 7,2016.0,280000.0,110000.0,18.2,1248.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73.74
Hyundai Verna 1.6 SX,2012.0,465000.0,146000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.32
Hyundai i10 Magna 1.2 iTech SE,2013.0,325000.0,70000.0,20.36,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,78.9
Maruti Alto LXi BSIII,2006.0,110000.0,120000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,46.3
Tata Indigo eCS LX BSIV,2013.0,220000.0,80000.0,23.03,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Mahindra Bolero 2011-2019 SLE BSIII,2015.0,515000.0,60000.0,15.96,2523.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,62.1
Maruti Ciaz 1.4 Sigma,2018.0,750000.0,40000.0,20.73,1373.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,91.1
Hyundai EON Sportz,2018.0,350000.0,25000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019.0,488999.0,15000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Maruti Alto 800 LXI,2017.0,300000.0,27000.0,24.7,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,47.3
Maruti Baleno Alpha 1.3,2017.0,650000.0,35000.0,27.39,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74.0
Maruti A-Star Vxi,2014.0,250000.0,40000.0,19.0,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,66.1
Maruti Alto 800 LXI,2014.0,200000.0,40000.0,22.74,796.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,47.3
Mahindra Scorpio S10 7 Seater,2015.0,950000.0,75262.0,15.4,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,120.0
Tata Indigo eCS LX BSIV,2012.0,200000.0,120000.0,23.03,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Hyundai EON 1.0 Era Plus,2016.0,276000.0,60000.0,20.3,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,68.05
Hyundai EON Magna Plus,2014.0,250000.0,40000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Maruti Alto LX,2008.0,95000.0,80000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,46.3
Tata Indigo CR4,2011.0,200000.0,70000.0,23.57,1396.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,70.0
Hyundai Verna 1.6 SX,2012.0,450000.0,100000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.32
Mahindra XUV500 W6 2WD,2013.0,900000.0,18000.0,15.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Tata Indigo CS LX (TDI) BS III,2010.0,200000.0,175000.0,19.09,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Hyundai i10 Sportz,2010.0,200000.0,70000.0,20.36,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,78.9
Mahindra Bolero 2011-2019 SLE,2011.0,370000.0,91863.0,15.96,2523.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,62.1
Renault KWID RXT,2016.0,290000.0,10000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Maruti Ertiga SHVS VDI,2018.0,900000.0,35000.0,24.52,1248.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Ford Figo Diesel Celebration Edition,2013.0,325000.0,120000.0,20.0,1399.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,68.1
Hyundai Grand i10 Magna,2016.0,425000.0,30000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Renault KWID RXT,2016.0,315000.0,60000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Maruti Alto K10 VXI,2014.0,300000.0,70000.0,23.95,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.05
Hyundai i10 Sportz,2013.0,325000.0,70000.0,20.36,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,78.9
Hyundai Creta 1.4 CRDi S,2016.0,900000.0,130000.0,21.38,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.7
Hyundai Creta 1.4 CRDi S Plus,2016.0,950000.0,133000.0,21.38,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.7
Volkswagen Vento Diesel Trendline,2010.0,320000.0,120000.0,20.54,1598.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,103.6
Volkswagen Ameo 1.0 MPI Trendline,2019.0,500000.0,20000.0,19.44,999.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,75.0
Ford Figo Petrol LXI,2012.0,290000.0,25000.0,15.6,1196.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,70.0
Tata Nano Lx BSIV,2012.0,60000.0,90000.0,25.4,624.0,4.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,37.48
Maruti A-Star Vxi,2009.0,120000.0,140000.0,19.0,998.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,66.1
Honda City i-DTEC VX,2017.0,850000.0,103000.0,25.6,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,97.9
Toyota Innova Crysta 2.4 GX MT BSIV,2017.0,1750000.0,23000.0,13.68,2393.0,7.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,147.8
Honda City i DTEC V,2015.0,600000.0,128000.0,26.0,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,98.6
Volkswagen Polo 1.5 TDI Highline,2015.0,620000.0,33000.0,20.14,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.8
Maruti Alto LXi BSIII,2009.0,150000.0,70000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,46.3
Hyundai Santro Xing GL,2011.0,150000.0,40000.0,0.0,1086.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,62.0
Tata Indigo Grand Petrol,2008.0,135000.0,40000.0,12.85,1396.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,99.6
Tata Indica Vista Terra 1.4 TDI,2011.0,200000.0,80000.0,17.0,1405.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,71.0
Maruti Ciaz ZDi,2015.0,730000.0,70000.0,26.21,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Toyota Innova 2.5 G (Diesel) 8 Seater,2013.0,800000.0,100000.0,12.99,2494.0,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,100.6
Mahindra Xylo E8,2009.0,300000.0,90000.0,14.0,2498.0,8.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,112.0
Ford Figo Diesel Titanium,2012.0,190000.0,112000.0,20.0,1399.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,68.0
Hyundai Xcent 1.1 CRDi S,2015.0,509999.0,62000.0,24.4,1120.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,71.0
Maruti Ertiga LDI,2012.0,400000.0,90000.0,20.77,1248.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.76
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,800000.0,80000.0,12.99,2494.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,100.0
Tata Manza Club Class Quadrajet90 LS,2013.0,250000.0,50000.0,21.02,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.8
Hyundai Creta 1.6 CRDi SX,2016.0,930000.0,47552.0,19.67,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.2
Maruti Vitara Brezza ZDi Plus Dual Tone,2016.0,720000.0,40000.0,24.3,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.5
Ford Figo Petrol EXI,2011.0,225000.0,15000.0,15.6,1196.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,70.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019.0,950000.0,20000.0,23.0,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,98.96
Hyundai i20 Active 1.2,2018.0,530000.0,52000.0,17.19,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Hyundai i20 Magna 1.2,2016.0,470000.0,70000.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.83
Mahindra Bolero Power Plus Plus AC BSIV PS,2017.0,650000.0,110000.0,15.96,2523.0,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,63.0
Tata Safari Storme LX,2014.0,540000.0,77500.0,14.0,2179.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,138.1
Maruti Swift VDI BSIV,2015.0,459999.0,100000.0,25.2,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74.0
Renault KWID RXL,2019.0,325000.0,14700.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Maruti Omni MPI STD BSIV,2016.0,240000.0,40000.0,16.8,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,34.2
Mahindra KUV 100 mFALCON G80 K2,2017.0,400000.0,32000.0,18.15,1198.0,6.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,82.0
Maruti Alto LXI,2004.0,70000.0,70000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,46.3
Maruti Swift Dzire VXi,2009.0,250000.0,80000.0,17.5,1298.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,85.8
Toyota Innova 2.5 G (Diesel) 8 Seater,2014.0,910000.0,80000.0,12.99,2494.0,8.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,100.6
Maruti Swift Dzire VDI,2018.0,720000.0,25000.0,28.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.02
Maruti Swift Dzire ZDI,2015.0,590000.0,50000.0,26.59,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Chevrolet Tavera Neo 3 10 Seats BSIII,2015.0,434000.0,120000.0,13.58,2499.0,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,72.4
Mahindra Bolero DI BSIII,2006.0,145000.0,170000.0,13.6,2523.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,63.0
Mahindra KUV 100 G80 K4 Plus 5Str,2018.0,445000.0,19700.0,18.15,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Hyundai Santro Xing GL Plus LPG,2011.0,191000.0,70000.0,13.45,1086.0,5.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,62.1
Ford Figo Aspire 1.5 TDCi Titanium,2018.0,372000.0,50000.0,25.83,1498.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,99.0
Maruti Wagon R LXI,2005.0,65000.0,90000.0,18.9,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.1
Hyundai Santro GLS I - Euro II,2007.0,150000.0,60000.0,,,,0,0,0,1,0,1,0,0,0,0,1,0,1,0,
Ford Figo Diesel LXI,2015.0,300000.0,140000.0,20.0,1399.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,68.05
Tata Tigor 1.2 Revotron XZ Option,2017.0,520000.0,40000.0,20.3,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,84.0
Datsun RediGO 1.0 S,2018.0,310000.0,7000.0,22.5,999.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.0
Mahindra TUV 300 mHAWK100 T8 AMT,2016.0,750000.0,110000.0,18.49,1493.0,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,100.0
Maruti Alto K10 VXI,2019.0,350000.0,15000.0,23.95,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.05
Maruti Alto 800 VXI,2020.0,360000.0,5000.0,22.05,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,47.3
Renault KWID RXE,2017.0,285000.0,5000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Maruti Alto 800 LX,2013.0,160000.0,70000.0,22.74,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,47.3
Datsun GO Plus D,2015.0,229999.0,60000.0,19.44,1198.0,7.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.0
Maruti Alto LXi,2007.0,85000.0,120000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,46.3
Datsun RediGO 1.0 S,2018.0,300000.0,7000.0,22.5,999.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.0
Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014.0,675000.0,120000.0,12.05,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,120.0
Mahindra Scorpio 2009-2014 SLE 7S BSIII,2014.0,700000.0,145241.0,12.05,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,120.0
Renault KWID RXT,2016.0,254999.0,30000.0,25.17,799.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,53.3
Mahindra Scorpio S10 7 Seater,2015.0,1050000.0,80000.0,15.4,2179.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,120.0
Maruti Swift Dzire VDI,2013.0,390000.0,100000.0,23.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Toyota Etios Liva GD,2015.0,450000.0,80000.0,23.59,1364.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,67.04
Toyota Innova Crysta 2.8 GX AT BSIV,2016.0,1630000.0,40000.0,11.36,2755.0,7.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,171.5
Maruti Vitara Brezza VDi Option,2017.0,725000.0,50000.0,24.3,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Tata Safari Storme LX,2013.0,466000.0,95500.0,14.0,2179.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,138.1
Ford Figo 1.2P Ambiente MT,2017.0,370000.0,40000.0,18.16,1196.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,86.8
Maruti Zen Estilo 1.1 VXI BSIII,2007.0,150000.0,70000.0,18.2,1061.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,64.0
Maruti Celerio ZXI Optional,2017.0,483000.0,15000.0,23.1,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.04
Hyundai Grand i10 Magna,2016.0,470000.0,10000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2018.0,950000.0,25000.0,24.3,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Hyundai Verna 1.6 VTVT,2013.0,450000.0,50000.0,17.01,1591.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,121.3
Toyota Etios VX,2011.0,345000.0,70000.0,17.6,1496.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,88.7
Maruti A-Star Vxi,2009.0,300000.0,60000.0,19.0,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,66.1
Maruti Zen Estilo VXI BSIII,2007.0,160000.0,74800.0,18.2,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.1
Maruti 800 AC BSIII,2004.0,120000.0,80000.0,16.1,796.0,4.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,37.0
Tata Zest Revotron 1.2 XT,2020.0,500000.0,40000.0,17.57,1193.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,88.7
Mahindra XUV500 W9 2WD,2018.0,1350000.0,40000.0,16.0,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,138.0
Hyundai Grand i10 1.2 CRDi Asta,2017.0,455000.0,50000.0,24.0,1186.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.97
Hyundai EON Era Plus,2013.0,165000.0,45000.0,21.1,814.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,55.2
Maruti Swift VXI Optional,2016.0,470000.0,23700.0,20.4,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Maruti Swift VXI Deca,2016.0,470000.0,23700.0,20.4,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Jeep Compass 1.4 Sport,2019.0,1520000.0,10000.0,16.0,1368.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,160.0
Maruti Alto K10 VXI,2014.0,229999.0,53473.0,23.95,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.05
Mahindra Bolero 2011-2019 DI NON AC BS III White,2011.0,250000.0,100000.0,15.96,2523.0,9.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,63.0
Mahindra XUV500 W10 2WD,2016.0,1350000.0,25000.0,16.0,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Hyundai Santro Xing GLS,2013.0,220000.0,80000.0,17.92,1086.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,62.1
Hyundai Xcent 1.1 CRDi S,2015.0,360000.0,120000.0,24.4,1120.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,71.0
Maruti Alto K10 VXI,2018.0,350000.0,40000.0,23.95,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.05
Hyundai Verna 1.6 SX CRDi (O),2012.0,500000.0,70000.0,22.32,1582.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,126.32
Chevrolet Beat Diesel LT,2013.0,145000.0,90000.0,25.44,936.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,57.6
Chevrolet Sail Hatchback 1.2,2014.0,300000.0,51000.0,18.2,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.5
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2010.0,180000.0,87000.0,,,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,
Mahindra Bolero GLX,2006.0,200000.0,120000.0,,,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,
Maruti Swift Dzire VDI,2013.0,530000.0,40000.0,23.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Toyota Etios G,2015.0,360000.0,110000.0,16.78,1496.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,88.73
Maruti Swift VDI BSIV,2009.0,370000.0,120000.0,,,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,
Maruti Esteem LX - BSIII,1999.0,70000.0,65000.0,15.9,1298.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,85.0
Maruti Esteem LX - BSIII,1999.0,70000.0,70000.0,15.9,1298.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,85.0
Maruti Swift VXI,2019.0,610000.0,18000.0,21.21,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Maruti Alto K10 VXI,2015.0,300000.0,24000.0,23.95,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.05
Hyundai Grand i10 CRDi Magna,2014.0,425000.0,60000.0,24.0,1120.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,70.0
Hyundai Verna 1.6 SX CRDi (O),2012.0,450000.0,150000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,126.32
Hyundai Verna 1.6 CRDI,2011.0,450000.0,108000.0,22.32,1582.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,126.3
Hyundai i10 Sportz AT,2011.0,340000.0,60000.0,16.95,1197.0,5.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,78.9
Maruti Ertiga LDI Option,2013.0,650000.0,90000.0,20.77,1248.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.76
Tata Indigo CS LS (TDI) BS III,2009.0,160000.0,70000.0,19.09,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Tata Indica Vista TDI LS,2014.0,250000.0,120000.0,19.1,1405.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,70.0
Chevrolet Beat Diesel LT,2012.0,225000.0,100000.0,25.44,936.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,57.6
Tata Indica V2 2001-2011 DLS BSIII,2007.0,55000.0,75958.0,17.88,1396.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,52.8
Maruti 800 AC,1996.0,42000.0,70000.0,16.1,796.0,4.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,37.0
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2012.0,250000.0,100000.0,,,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,
Maruti Swift Dzire VXI,2016.0,500000.0,40000.0,20.85,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,83.14
Maruti Swift VDI,2011.0,400000.0,60000.0,22.9,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Mahindra Bolero 2011-2019 SLX,2013.0,550000.0,90000.0,15.96,2523.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,62.1
Tata New Safari Dicor LX 4X2 BS IV,2007.0,200000.0,70000.0,13.93,2179.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,138.1
Hyundai i10 Sportz,2012.0,280000.0,65000.0,20.36,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,78.9
Maruti Swift Dzire VDI,2014.0,580000.0,88000.0,23.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Tata Manza Aura (ABS) Quadrajet,2009.0,100000.0,80000.0,18.8,1248.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,90.0
Mahindra Scorpio EX,2014.0,550000.0,60000.0,14.0,2523.0,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,75.0
